videoId,title,author,viewCount,likes,dislikes,tags,lengthSeconds,IsEducational,brightness,entropy,text_density,subjet_size,background_lightning_ratio,background_color_simplicity,voice_frequencies,non_voice_frequencies,mfcc_shape,mfcc_mean
bB52e6N8kjU,7 Best Laptop Accessories & Gadgets 2018 You Must Have,Tech Mooz,572780,6107.0,692.0,"Laptop Gadgets,Laptop Accessories,Laptop Stand,OmniHub,MacBook Laptop,Windows laptop,Laptop,Laptops,MOBICASE,laptop bag,VISTAR,The Moose,Moose,X6,Power Bank,CoreBook,Workstation Bag",690.0,0.0,132.4865604635291,8.128664472933066,2.5053482915660226,34.89551488903985,2.1686639451560445,0.11198624320652174,7.392610553305074,3.700238183494972,"[68971, 13]","[17.44930258, 8.76557906, 0.94608233, 2.51003199, 0.81587112, 0.32102964, 0.04612546, 0.36547475, 0.11564653, 0.01939623,-0.26691656,-0.14447923, 0.14393308]"
WqmbA5k-_Eo,2018 MacBook Air Review/Is it worth it?,Rhett Arnold,80528,345.0,185.0,"macbookair,2018macbook,apple,talktime,newmacbook2018",335.0,0.0,148.59804494778714,8.302537997377797,1.7917800321310116,24.04813335665423,2.9138084350985407,0.16954291044776118,2.838188328573975,1.4104952527683876,"[33406, 13]","[17.51961298, 9.63125807, 1.6662456 , 2.88197395, 1.71969087, 0.37714957,-0.78309397,-0.0186429 ,-0.43083701,-0.06244479,-0.38546212,-0.30555117, 0.47217977]"
-EtHF5ND3_s,Riemann's paradox:     pi = infinity minus infinity,Mathologer,2668510,33508.0,2062.0,"Mathologer,Mathematics,Math,Maths,paradox,Riemann,Riemann rearrangement theorem,infinity,infinite series,regrouping,associative,commutative,pi",718.0,1.0,204.6921439163773,4.903080522017683,4.501870237750771,37.788357204861114,0.7131319093481916,0.002236260308159722,1.0209246027297865,0.5059011140647094,"[71747, 13]","[17.37665548,12.70589065, 1.18647494, 2.93948922,-0.97854   ,-0.21259928,-0.96937675,-0.72928974, 0.15221071, 0.06326904,-0.24914978,-0.15965352, 0.20807309]"
u1EmWNY8km0,This is What Happens When You Sleep on The Competition,KoiandDragon,9624,152.0,12.0,"pokemon omega ruby and alpha sapphire,pokemon omega ruby and alpha sapphire battle,pokemon omega ruby battle,pokemon alpha sapphire battle,pokemon oras battle,wifi omega ruby,wifi alpha sapphire,pokemon oras,pokemon,KoiandDragon,wifi pokemon battles,wifi pokemon battles oras,Pokémon (TV Program),Pokémon (Video Game Series),Pokémon Omega Ruby And Alpha Sapphire,Pokémon (Brand)",1426.0,0.0,135.21359223242038,9.939682727536788,14.257608006143162,58.4388791005002,3.6984585669300474,0.02080743963068182,1.2480613560928355,0.6060229188994743,"[142519, 13]","[17.08713012, 9.56220002, 2.40009215, 1.80740666, 0.57192049, 0.1821053 ,-0.18025377, 0.12829601,-0.0959462 , 0.05680972,-0.18633383,-0.05669401, 0.16147397]"
Q9Ybl-8S6-4,Metodi di Integrazione Numerica,francesco petracca,5423,21.0,4.0,Integrazione Numerica,425.0,1.0,248.79429289967518,2.1575994266328524,9.371351723204619,39.935047140021645,0.06915443812450445,0.0010885799632352944,7.410720371051518,3.82394215446687,"(42481, 13)","[19.48723635, 9.08037457,-0.74303356, 4.94749393,-1.06837797, 1.10100653,-1.90394312,-0.02974551, 0.11648249, 0.02965611, 0.35827674, 0.55546412, 1.05489047]"
FQkaH5ppFek,"Takagi & Ketra - L'esercito del selfie ft. Lorenzo Fragola, Arisa",TakagiKetraVEVO,120328712,446442.0,70371.0,"Columbia,L'esercito del selfie,Pop,Takagi & Ketra feat. Lorenzo Fragola,Arisa,vevo,vevo official,L'esercito del selfie vevo,L'esercito del selfie vevo official,Takagi & Ketra,Takagi & Ketra vevo,Takagi & Ketra vevo official",255.0,0.0,124.45958767361113,10.344893715601474,1.1250170206971677,57.97719226579521,3.731854189359702,0.1294567631740196,57.248770436021665,28.190235851819676,"[25403, 13]","[22.05320737, 6.86196308, 0.50943703, 0.47154965, 0.49841884, 0.0631736 ,-0.1113292 ,-0.08418572,-0.35464495, 0.24680416, 0.03962516, 0.18357143, 0.13314773]"
HbNYuOTaYFs,I Bought The $80 Starbucks Mug...,Dave Lee,960127,22984.0,1902.0,"Dave2D,Review,dave lee,mug,cup,coffee cup,coffee mug,ceramic mug,ember,starbucks,heater,phone app,hot mug,starbucks mug,starbucks coffee mug,best ceramic mug,best coffee mug",404.0,0.0,162.5528074363426,8.786054325166429,0.719139821244856,30.25224113725995,1.919769323438916,0.2133969907407408,3.5229364921294133,1.7973592435626036,"[40322, 13]","[18.81683551,10.47388506, 1.594384  , 1.77337463, 1.22129883, 0.44960309,-0.32378003, 0.06965422,-0.31614047, 0.07235715,-0.08915121, 0.26398296, 0.52029214]"
nJ539VsNq2s,2019 Top 6 Best Laptops to Buy,GadgetGeeks,3954186,15416.0,4479.0,"dell xps 13,best laptop 2018,best chromebook,best of,asus zenbook,best laptop,top 5,best laptops,acer,asus,digital trends,technology,news,zenbook,tech,2018,laptops 2018,top 5 laptops,best laptops 2018,best gaming laptop,laptops under $1000,best laptops in 2018,hp",550.0,0.0,107.07061854876892,6.525580238527938,2.5953075678661617,26.62838541666667,1.1889779822998825,0.02624067826704545,15.406498020143948,8.158696042293272,"[54918, 13]","[ 5.90385997, 7.08359348, 0.84690463, 1.19906099, 0.29433992,-0.08647297,-0.01164109, 0.06443285, 0.02742977, 0.11328516,-0.01002996, 0.05251903, 0.14563605]"
Z49hXoN4KWg,sqrt(i),blackpenredpen,559661,12666.0,605.0,"sqrt(i),sqrt(i) as a complex number,i^(1/2),www.blackpenredpen.com,blackpenredpen,math for fun",542.0,1.0,131.22236799980888,8.679280203554653,2.9890039659785934,26.26582608626401,4.737464854555493,0.16966653526376144,15.915239570116244,7.735316458344354,"[54113, 13]","[19.1155173 ,11.34683821, 1.45337137, 0.08134059,-0.37857217, 0.03262819,-0.31801081, 0.50395697,-0.57461386, 0.06228969,-0.31651317, 0.1231297 , 0.35971341]"
U8O8R8-XRmQ,Ali-A's Minecraft Challenge: most wood collected - Guinness World Records,Guinness World Records,1729077,13835.0,4105.0,"60th Anniversary,guinness world records,guinnes,guiness,book,world record,breakers,setters,amazing,fastest,tallest man,shortest,most spiders,female legs,stretchiest skin,parallel parking,Ali-A,Alastair Aliken,Minecraft,Mojang,Record,Console,Video Game (Industry),Video Game Console (Invention),Gaming,Gamer,Gamer's Edition,gameplay",289.0,0.0,103.82097040753712,8.918224900621354,4.613748952346743,46.438583198635065,2.1101391619466456,0.033396753771551733,8.755044324951376,4.589961174739853,"[28811, 13]","[19.87194074,10.08103084, 2.41409155, 0.52979888,-0.0784052 , 0.05503652,-0.47124306,-0.14862406, 0.08219504, 0.10248825,-0.48656048,-0.18720008,-0.26589801]"
YQGotj43PqM,teorema della media DIMOSTRAZIONE,mariano di mauro,684,7.0,0.0,teorema della media DIMOSTRAZIONE,178.0,1.0,200.4319212962963,6.552517538000793,10.448106553819443,38.85240945698303,1.0253962894686497,0.013020833333333334,1.3772282625887895,1.3072008803615662,"(17745, 13)","[16.84035305,13.09303316, 0.9842733 , 2.77591486, 1.79164008,-0.3807218 ,-1.62628381,-0.26536803,-0.41187455, 0.24836387, 0.74015885, 0.42116957,-0.03933974]"
HxOusn13fqE,Il Volo - Canzone per te (Videoclip),IlVoloVEVO,17764867,75274.0,3210.0,"Canzone Italiana,Canzone per te,Columbia,Il Volo,Il Volo Canzone Per Te",236.0,0.0,39.22859167028356,6.8397758979160095,0.04554578993055555,52.23517975983796,0.429405954148058,0.009409586588541666,81.29519577252842,40.706311322190984,"[23563, 13]","[23.05179438,10.48496981, 0.47276357, 1.88070388, 1.17656476,-0.09872206,-0.39063242, 0.8779269 ,-0.33261168,-0.03979217, 0.17675667,-0.10133693, 0.16748746]"
XZSnRjDRrvY,BEST USB-C Hub / Dongle - What to buy??,Matt Granger,989406,10307.0,717.0,"matt,granger,matt granger,advice,photography,photo,tips,tutorial,DSLR,GYGO,get your gear out,USB,USB-c,thunderbolt,thunberbolt 3,vs,3.1,dongle,donglebook,macbook,mac,apple,adapter,dock,hyper,sanho,verbatim,air,2018,2017,2019,macbook pro,pro",1102.0,0.0,110.34993976146148,8.854209327335044,2.8731539089994973,31.48278421945701,2.6275600034135937,0.03818094244909502,2.010008754621068,0.9965541433443397,"[110115, 13]","[20.01226434,11.28989596, 1.10552727, 1.86061818, 0.94283417,-0.93741399,-0.69121096, 0.26955781, 0.03733677, 0.05439697,-0.13535212, 0.19824519, 0.35968793]"
_Y9EZcw5zaA,PRONUNCIA INGLESE PER ITALIANI,john peter sloan,2202065,23389.0,792.0,"pronuncia,inglese,john,peter,sloan,instant,english,peronuncia inglese per italiani,john peter sloan,English,pronuncia inglese",590.0,1.0,179.0722903078254,5.299777142934004,2.8416146096489214,53.07374680385222,1.2454120846337104,0.001510361493644068,1.2871066730820293,0.6650056312994088,"[58923, 13]","[ 1.77744014e+01, 1.12332086e+01, 1.45857111e+00, 2.09779928e+00,-5.83059122e-02,-8.23526281e-01,-3.53624283e-01, 3.01280141e-03, 5.14994688e-02, 1.48079785e-01, 9.34682414e-02, 4.21847121e-01, 9.82624546e-02]"
qPrxInnjdvg,"Le idee fondamentali della fisica delle particelle, M.Mangano",INFN LNF - Laboratori Nazionali di Frascati,80622,427.0,22.0,"Physics (Idea),Particle Physics (Field Of Study),Istituto Nazionale Di Fisica Nucleare,CERN (Organization),Seminar (Type Of Conference),Standard Model (Idea)",4901.0,1.0,164.15399128581947,9.031791911668217,13.454945468531733,70.42953205817949,1.4295226168937658,0.04934627054663609,0.2779259723355092,0.13891698154503113,"[490040, 13]","[16.71620062,10.90661673,-2.14151281, 3.53518716, 1.44031288, 0.19005826,-0.57282299,-0.14467576,-0.22151745,-0.53290256,-0.81119466,-0.60617373,-0.32005159]"
Jtpv39DeWpc,Robespierre e il Terrore,Treccani Scuola,8001,91.0,4.0,STORIA,280.0,1.0,150.46498560345358,11.145806760874656,4.432917519221231,32.345703125,2.64592543683892,0.2867954799107143,1.789299771927221,0.8897930679018355,"(27908, 13)","[ 1.74407996e+01, 9.56543010e+00, 3.98056402e-01, 1.11484139e+00, 2.95597850e-01,-5.93750691e-01,-2.07660703e-01, 1.33844123e-01,-1.59982841e-02, 2.07837441e-02,-3.62787815e-01,-1.80375028e-01, 6.80539514e-01]"
y6fPilMJHsE,Il Calcolo Differenziale,Fisico Ph92,23734,256.0,19.0,"calcolo differenziale,l'universo della meccanica,meccanica,matematica,goldstein",1544.0,1.0,86.21517495954693,8.172196307214287,2.103649766271125,46.66589131607336,1.743270811516182,0.02528949231391586,0.8841760645388614,0.43941536950127347,"(154359, 13)","[17.59283907,15.08338439, 1.40950616, 3.72794822, 0.31007629,-0.20343136, 0.14992066,-0.45206855, 0.18153936,-0.46335669,-0.42544858, 0.15465749, 0.11132113]"
_BXYFubygkM,Reazioni chimiche,Agora Scienze Biomediche,36487,233.0,6.0,"scienze,biomediche,istruzione,video didattici,lezione,Agora,Lesina,Fraccacreta,medicina,reagenti,prodotti,stechiometria,bilanciamento,moli,molarità,reazione di sintesi,reazione di decomposizione,reazione di scambio semplice,reazione di doppio scambio,redox,ossidante,riducente,ROS,RNS,Haber-Weiss",1566.0,1.0,88.2677893334218,5.338080207360985,10.504224168435952,30.343458344391365,1.7274789301417108,0.004206371914808917,2.203887127870076,1.095379330980949,"[156562, 13]","[18.03895699,10.52260453, 2.53081022, 2.80743503, 1.14171752,-0.13583567,-0.11085316, 0.51624491,-0.41434819, 0.38320568,-0.71407181, 0.22063873, 0.64901855]"
eIpFQGGuALc,Anteprima Beta World of Warcraft: Warlords of Draenor,ReHWolution,507,19.0,0.0,"fantasy,let's play world of warcraft,mekgineer thermaplugg,misha,naz'grel,nefarian,onyxia,razorgore the untamed,renault mograine,rend,rexxar,shandris feathermoon,stalvan mistmantle,sylvanas windrunner,the prophet skeram,thrall,tirion fordring,tyrande whisperwind",1202.0,0.0,56.33285694732597,9.256705192988981,4.481119791666667,35.367408115779156,0.9940367764408602,0.01951909362033195,4.173468322139823,2.0395655397228407,"[120143, 13]","[ 1.93079146e+01, 1.26829949e+01,-1.85250777e+00, 2.91702187e+00,-4.32093628e-01,-5.98740848e-01,-5.80383806e-01, 1.90548426e-02,-4.32596227e-01,-6.20419370e-02,-1.45540102e-01,-3.39467169e-01, 5.97321674e-01]"
5kpVl6YJzpk,Evoluzione dei modelli atomici,Giovanni Pacifico,18785,49.0,12.0,"giovanni pacifico,iti valitutti,iis parmenide,roccadaspide(sa),elettronica,atomo di bohr,modelli atomici,atomo",254.0,1.0,227.9320833333333,6.684253921088886,3.3932688816267254,71.2034540668119,0.4697924254897592,0.004337086397058825,1.0744613652386805,1.6985711155215322,"[25325, 13]","[17.13474773, 9.9358105 , 3.43717596, 2.43380189, 0.26205485, 0.16265524,-0.81370713, 0.31743184,-0.63517365, 0.0842743 ,-0.22811596,-0.05979552, 0.31415683]"
AwAVQ0RiwPw,Dalla fuga di Luigi XVI all'instaurazione della Repubblica,Treccani Scuola,6848,61.0,1.0,STORIA,313.0,1.0,149.3821202773644,11.037093033426151,4.920512635030863,29.275120218805114,2.8140299658275216,0.2736390128968254,2.5571702104311536,1.2158942302345541,"(31224, 13)","[17.69395924, 8.95291237, 0.104228  , 0.97257067, 0.49150502,-0.04644976,-0.52521593, 0.64158325,-0.28410445,-0.09985784,-0.17341825,-0.16066489, 0.68432638]"
ecaGFISlQXk,La Rivoluzione Francese,Duccio Incagli,16387,144.0,10.0,,320.0,1.0,217.18967009367765,8.835928608790729,5.04466869212963,47.87610541449653,0.6010706224896589,0.044769287109375,0.4830188666668882,0.24062308742097716,"(31988, 13)","[17.33353941,11.17052405, 2.48273877, 3.41496823, 2.33919625,-0.58367081,-0.38845845,-0.52396144,-0.71785469,-0.27319957,-0.35887087,-0.23984936,-0.14248597]"
MEysDZDzyIw,Introduzione alle equazioni chimiche,La Chimica per Tutti!,15179,314.0,6.0,"Chimica,lezioni di chimica,Chimica Generale,chimica inorganica,esercizi di chimica",698.0,1.0,229.64402613467263,3.068095804071238,5.6184012276785715,28.500916108630953,0.3547351375284578,0.03537248883928571,3.2113216326863143,1.5846189540294082,"(69776, 13)","[ 1.94385571e+01, 1.12797045e+01, 5.44129079e-01, 1.42399105e+00, 2.82768448e-01,-2.97425103e-01,-1.57370782e+00, 5.35826313e-01,-4.09667917e-01,-1.26345497e-02, 4.45217549e-01, 2.03554351e-01, 3.11681073e-01]"
3dIbFvX_zCE,Michelangeo Mangano - Viaggio all'interno dell'atomo,Liceo Scientifico Leonardo da Vinci - Maglie,2563,12.0,2.0,,4555.0,1.0,195.35845952059705,8.14697436657487,7.0554750388766925,48.187215094828645,1.060516640675358,0.07720364383232711,4.524596166211179,2.227576748778343,"[455469, 13]","[21.28850356,10.95873307, 2.77561334, 1.61709498, 0.42599731,-1.07511325,-0.74597108,-0.348721  ,-0.05711751, 0.52987215,-0.11349358, 0.1344518 , 0.31945   ]"
_ZB4aUMVKS0,OSSIDO-RIDUZIONI_1.mp4,Antonio Liperoti,50910,346.0,15.0,"ossidoriduzioni,lezionichimica,liperoti,oxide,reductions,oxidant,and,reductant,chemistry",544.0,1.0,127.48526057151858,7.927519265682141,5.662094111026164,26.746378235077586,3.7467150071766993,0.08582326906536697,4.260325906589886,2.240571250925864,"[54326, 13]","[15.16372554,10.10052092,-1.07306797, 1.42366332,-0.5961053 ,-1.52829125,-0.73246935,-0.07253259,-0.55944922, 0.60152498, 0.13146434, 0.13814238,-0.07163497]"
d6c6uIyieoo,Riemann Hypothesis - Numberphile,Numberphile,2724313,38594.0,537.0,"numberphile,Riemann Zeta Function (Concepts/Theories),Bernhard Riemann (Author),Riemann Hypothesis (Idea),Leonhard Euler (Author),millennium problems,clay,Millennium Prize Problems,mathematics,edward frenkel",1024.0,1.0,150.64888349000674,8.659902764137362,7.0954559408875335,27.59632611365177,2.0625950999695943,0.09393697599085367,3.8407155170338347,1.9165497106406575,"(102298, 13)","[18.6747382 ,10.56613469, 5.03217121, 1.06394815,-0.07934691, 0.24373559,-0.33443931, 0.03776923, 0.23576332, 0.39673483, 0.07783598, 0.081152  , 0.25343717]"
zLAMv1vDSgo,L'atomo. Definizione e struttura. Riassunto per il Test di Medicina.,TD medicina,11881,183.0,4.0,"test medicina,test professioni sanitarie,test veterinaria,test ammissione,ammissione medicina,ammissione veterinaria,ammissione professioni sanitarie,facoltà a numero chiuso,atomo definizione,atomo struttura,atomo riassunto,elettroni e protoni,numero di massa,massa atomica,isotopi",634.0,1.0,241.3934755763092,4.791086965356586,7.559253413859621,43.29829285867383,0.1097259644656135,0.008366141732283465,2.1325690911506845,1.1785243444033922,"[63335, 13]","[20.44635563,10.97459938, 0.80363133, 3.47439565, 0.59283227, 0.25590416, 0.12596541, 0.67761711, 0.0539476 ,-0.16025896, 0.42173433,-0.16439776, 0.17415555]"
wLpOb7vYwk0,reazioni di sintesi e decomposizione,Giovanna Fonda,30132,431.0,6.0,iMovie,287.0,1.0,141.80933640520234,7.189568594300628,10.412034542624523,14.572407806513407,3.1941178217273523,0.07529633620689655,0.7220510089438883,0.35871514196385756,"[28611, 13]","[17.2597138 , 7.43399702,-0.04126941, 3.16728297, 0.70184401, 0.30566434,-0.67911235,-0.10733685,-1.1894084 , 0.17404822, 0.02313004, 0.15155827,-0.0449225 ]"
Am8KoqLFLHg,IMPARARE L'INGLESE: 150 Frasi fondamentali in inglese per principianti 🇬🇧 🇬🇧 🇬🇧  ✔,Lingo Boltz,392687,3339.0,315.0,"corso di inglese,imparare l'inglese,frasi utili,frasi fondamentali,inglese,vocabolario,vacanze,frasi in inglese,150 frasi,corso gratis,audio,inglese per principianti,lezione,frasi essenziali,lingoboltz-it,lingoboltz-it-en",1754.0,1.0,131.10098340060145,11.104146476518848,3.5329480873100665,67.77454266332305,5.1728091236232725,0.2549175903668091,1.3064035849348647,0.64430209940003,"[175348, 13]","[ 1.49290205e+01, 8.26032901e+00, 9.28407413e-01, 8.15509808e-01, 8.78467197e-01, 3.68510832e-01, 2.65107444e-01,-1.32808229e-01, 1.35280076e-01, 1.20582068e-01, 1.09562183e-01,-3.11221144e-03, 2.20194956e-01]"
0toqxbv3tRQ,La Rivoluzione Francese: il video completo,ScuolaInterattiva,200875,1210.0,79.0,"Scuola Interattiva,paolo scorzoni,video per la scuola media,mappe per apprendere,corso di storia,Rivoluzione,Francese,Robespierre,Danton,Marat",481.0,1.0,246.6048025956651,2.721792390236762,9.963503633304695,47.06415333261741,0.09011224303720368,0.0011502295425257732,4.486030253534578,2.4238025324400683,"[48092, 13]","[ 1.83433376e+01, 1.00481292e+01,-1.15263002e+00, 4.15037866e+00,-1.04798489e+00, 1.52409822e+00,-5.13312395e-01, 4.89494696e-01,-3.60084471e-02,-1.51315954e-03,-2.14559416e-01,-1.45299155e-01, 4.15238658e-01]"
NCnYYuU-deE,Regola dell'incrocio,Giovanna Fonda,40044,581.0,8.0,iMovie,553.0,1.0,133.5542356321165,7.751102699043237,6.252982474662162,14.045812413976474,4.758511785663108,0.08353568412162163,0.7408618815984933,0.3554964092435672,"[55266, 13]","[ 1.78484784e+01, 8.21701581e+00,-7.99361553e-01, 2.74060234e+00, 3.84646956e-01,-2.64476033e-01,-1.14970666e+00,-2.04722299e-01,-6.92308083e-01,-8.22223351e-03,-2.24390096e-01, 3.45204317e-01,-2.61772384e-01]"
oc0M1o8tuPo,Indeterminate: the hidden power of 0 divided by 0,Mathologer,871661,15878.0,531.0,"Mathologer,Mathematics,Math,Maths,indeterminate form,0/0,zero divided by zero,infinity,Newton,calculus,paradox,indeterminate",753.0,1.0,209.05990304796725,4.469787219538044,6.607695657422737,33.715222446422004,0.7037379233594909,0.002443023075331125,1.1297903479551943,0.5614074024561979,"[75288, 13]","[17.60016178,13.09268255, 1.48357136, 2.64416322,-0.63729952,-0.33442751,-0.94097821,-0.66422586, 0.0761612 , 0.01864734,-0.14434546,-0.2066342 , 0.17441787]"
GToOGb7B29Q,Introduzione Alla Fisica Moderna 1,physicsit,7263,40.0,2.0,"meccanica,quantistica",2919.0,1.0,110.91037671232876,9.057647405089815,2.260056958713851,57.837340658295275,1.6114222248197438,0.029618354692851026,0.6700683135393362,0.32555295812698565,"[291859, 13]","[ 1.64285162e+01, 1.12997848e+01, 1.61682573e+00, 1.68982175e+00,-2.93513844e-01,-7.37538333e-02,-1.65246611e+00, 2.99524867e-01,-5.70564634e-01, 4.37099045e-01,-6.87834110e-01, 2.21281544e-01, 7.14330574e-04]"
Xq4cTfoGJ-Y,I LEGAMI CHIMICI spiegati in modo semplice,marina pescarmona,116311,448.0,58.0,"legame,ionico,covalente,elettronegatività,polarità,molecolare,legami,chimici,profpesca",628.0,1.0,30.35920578083664,1.7821096590757082,4.460992614638449,21.379906063988095,0.20793640160259147,0.0008331783234126984,0.09485628413191341,0.04798564893522647,"[62796, 13]","[18.15231555,11.52024409,-0.70046046, 3.40854605, 0.69409146,-1.36491371,-0.66426961,-0.14493925,-0.27804597, 0.38892591, 0.2149641 , 0.57274775, 0.23802641]"
QwlBZc9MrJA,"Cambridge English: Preliminary for Schools, Victoria and Chiara",Cambridge English,2200298,14989.0,703.0,"Cambridge English,Cambridge ESOL,ESOL,Cambridge,English,Language,Learning,Learn,Teaching,English Language,Language Acquisition,Education (Professional Field),English test,Test (assessment) English test,Test (assessment),Speaking,Listening,Reading,Writing,Lessons,School,Teacher,Student,English-language Learner,Exam,Educational,Cambridge University.,Students,Free,University Of Cambridge ESOL Examinations (Organization Member),PET,Preliminary for Schools",688.0,1.0,129.5100250588139,9.118824526677427,1.8036488212057167,44.25444013561796,3.5297558298455787,0.0584327587182971,0.8155405428018071,0.3634104728048553,"[68798, 13]","[ 1.68278757e+01, 1.01825262e+01, 1.87862031e+00, 1.91020214e+00,-5.66672022e-02, 1.11912011e-01,-2.86145655e-03, 4.18793428e-01, 5.61097837e-01, 2.72508283e-01,-6.89564032e-02, 1.29836139e-01, 2.32679023e-01]"
xUqjJce6d88,BIGnomi - Ugo Foscolo (Claudio Santamaria),RossoRampante,202964,2684.0,70.0,"BIGnomi,Rai,Ugo Foscolo,Claudio Santamaria,I sepolcri,Raul Cremona",255.0,1.0,177.8439891648056,4.804746243569683,6.741954705950649,41.71513136776829,1.3679971071265902,0.0016180300245098038,20.567102911626456,10.065715005549865,"[25444, 13]","[19.46090619, 7.31311289, 2.9577078 , 2.84345798, 1.45165445, 0.36929542,-0.18417402, 0.14866364,-0.27607479, 0.20920502,-0.47962689, 0.54095933, 0.57638844]"
At7OzVOtezA,La struttura dell'atomo - Lezione animata,carlodelauro,87839,556.0,40.0,"atomo,lezione,animazione,scuola,struttura,chimica,Atom (Literature Subject),atom,school,lesson,animation,Lessons,Teacher,Education,Students,Learn",199.0,1.0,97.5737461751302,4.208669480495792,6.201706271701387,12.911146375868055,2.115563770436109,0.0019775390625,13.96578132632632,6.8726079575618435,"[19799, 13]","[23.12731162,14.26299196, 0.08803093, 1.3153552 , 0.48502132,-0.11174092,-0.31189108,-0.29941538,-0.58977329,-0.0817822 ,-0.67756924,-0.4274116 , 0.53458683]"
0j4A2n3nRBg,Napoleone,ProfDellOrto,39530,530.0,56.0,"Napoleone,Bonaparte,didattica capovolta,scuola secondaria di primo grado,didattica 2.0,flipped classroom",527.0,1.0,182.30909189924003,8.323629815885559,11.591031184486376,60.32127063679246,1.3043172143793211,0.06414449439858491,0.19463366137749083,0.09622176516291296,"[52665, 13]","[16.7655542 , 9.2826903 , 0.77640727, 1.35449481, 0.34975409,-0.7952058 ,-1.12281437, 0.25972173,-0.10135803, 0.25826595,-0.45148243,-0.06881661,-0.3014302 ]"
c3lNmMxGDXE,come si bilancia una reazione,Giovanna Fonda,181676,4895.0,57.0,iMovie,481.0,1.0,137.78238529911746,7.2134508129833135,6.7441372341579875,19.045798972800924,3.855679139146793,0.08306121826171875,0.2357174686849855,0.1135498707589811,"(48002, 13)","[13.98834217, 9.09761622,-0.52314623, 2.34489611, 0.7787914 , 0.24820274,-0.74677636,-0.04236978,-1.09414703, 0.23492106,-0.37459473,-0.09433889, 0.14474731]"
RdV6Z4CbkXo,OSSIDO-RIDUZIONI - Bilanciamento con il Metodo delle Semireazioni_1.mp4,Antonio Liperoti,111635,612.0,30.0,"liperoti,ossidoriduzioni,bilanciamento,redox,lezionichimica,oxidereductios,lessonschemitry,balancechemicalreactio",644.0,1.0,123.45077059276757,8.457009120064582,8.958466233311801,39.62507486138029,4.354508426910916,0.06668067163275193,1.2118530066749484,0.6235365820121377,"[64391, 13]","[16.54116554,11.22479761,-0.90606126, 1.79203753,-0.76541496,-1.31147748,-0.91406039, 0.6422395 ,-0.43845771, 0.76625665,-0.11604356,-0.11178163,-0.4157777 ]"
VMSXrxoP_cY,Come ricordare i vocaboli in inglese,Matteo Salvo,228642,2446.0,199.0,"Inglese,Impara l'inglese,Matteo Salvo,P.A.V.",907.0,0.0,198.00693985376603,3.849971754679302,0.03744920444139194,16.999149234012517,0.8568444138258272,0.0034649188701923075,3.7388525371994312,1.9027322728485654,"(90635, 13)","[ 2.00854624e+01, 1.20205007e+01, 1.03865319e+00, 3.11483953e+00, 1.37888393e-01,-8.07556189e-01,-6.69598872e-01, 8.83938376e-02,-5.67644660e-03, 6.03118065e-02, 3.24396135e-02,-5.13739810e-02,-1.24378979e-02]"
vQOby7llvjY,Le so tutte... o quasi - Il Collegio 2,Rai,1822021,19563.0,521.0,"Il collegio,collegio,aspiranti concorrenti,concorrenti,provini,anteprima,anteprime,prove,scuola,docufiction,reality,reality show,passato,1960,anni 60,60,1961,nuova edizione,nuova stagione,seconda stagione,seconda edizione,programma tv,video,puntata,puntate,puntata di ieri,ultima puntata,settembre 2017,settembre,2017,rai,rai2,rai 2,raidue,rai due",163.0,0.0,170.754532170665,8.584656454648034,6.242779356060606,59.98391466750842,1.6244310243741558,0.14106889204545456,6.783221335561425,3.2431002377732128,"[16286, 13]","[18.40928076,11.62201488, 1.51199985, 1.33926712, 0.18152223,-0.4276101 ,-0.30172346,-0.20836551,-0.07661684,-0.2926538 ,-0.07629467, 0.23519125, 0.25776802]"
kUXNIkptIIk,Lezione 1a,Unicas - Ingegneria,116495,540.0,14.0,"Fisica generale,Ingegneria,Ingegneria industriale,Lezioni",3030.0,1.0,140.41393941564294,8.897318786433466,4.316677935154627,34.250080216354974,3.384207591077469,0.2291904361334571,0.17503967837568718,0.08281690887179184,"[302995, 13]","[18.07449077, 6.95651388, 1.24619056, 1.60595777, 0.44419032,-0.90961118,-0.75630258,-0.32321015,-0.90597141, 0.41392934,-0.48778382, 0.53822624, 0.02069431]"
onzBYbPZwg0,Rivoluzione francese,Alessandra Guglielmetti,37637,347.0,28.0,,896.0,1.0,223.48139010996982,4.980184385535968,12.212512815304859,46.1316554955896,0.5034947645871278,0.03371988932291667,0.1822995504988269,0.09124430814508333,"[89568, 13]","[17.06269244,13.07802714,-0.89450715, 2.2315361 , 0.37116317,-2.15853   ,-0.98160219, 0.84137289,-0.58329935,-0.0897534 , 0.57172291, 0.24254006, 0.14940954]"
zPFGCvPF9mY,COMPOSTI CHIMICI - Idrossidi.mp4,Antonio Liperoti,64387,670.0,16.0,"liperoti,compostichimici,idrossidi,lezionichimica",699.0,1.0,131.08279415457588,8.548144220929466,10.07899925595238,40.840581597222226,4.088016608906803,0.12665492466517858,2.835855941824377,1.451137567255048,"[69815, 13]","[16.58376504, 8.7593078 ,-0.52954594, 2.57688916,-0.41398791,-0.33231996,-0.71929048, 0.84374284,-0.4241356 , 0.64304358,-0.31883645, 0.22608349,-0.38011825]"
